Account ID,Account Name,Account Owned By,Account Type,Address,Billing City,Billing Region,Billing State,Close Date,Closed,Created Date,Current Quarter?,Days Left before EOQ,Hide Dates,Industry,Opportunity ID,Opportunity Name,Opportunity Type,Opportunity Type Filter,Product Name,Product Name Filter,Stage,Today,Won,Zip Code,Amount,Customer Count,Discount Granted,Latitude,Longitude,Number of Records,Opportunity Quantity,Sales,Software Sold,Transactions,Unit Price,Weekly Sales,Account Owned By,Close Date,Opportunity Type,Product Name,Today,Current Quarter Quota,Number of Records,Quota
001i0000008rFajAAE,Nullam Institute,Elissa Sanders,Gold,"1756 Lake Woodmoor Dr, Monument, CO 80132-9074",Monument,West,Colorado,1/13/2014,TRUE,1/15/2014,Other Quarters,31,TRUE,Technology,006i0000001vvGRAAY,Nullam Institute vvGRAAY  MOL Standard Services,Services,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,80132,588,1,16.00%,39.095077,-104.858993,1,1,$0K,0,0,700,$0.00 ,,,,,,,,
001i0000008rFQVAA2,Nec Diam Consulting,Elissa Sanders,Gold,"801 E 2nd Ave, Durango, CO 81301-5425",Durango,West,Colorado,3/9/2014,TRUE,3/11/2014,Other Quarters,31,TRUE,Technology,006i0000001vvRNAAY,Nec Diam Consulting vvRNAAY  MOL Standard Services,Services,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,81301,96432,1,16.00%,37.272356,-107.880023,1,164,$0K,0,0,700,$0.00 ,,,,,,,,
001i0000008rFsoAAE,Malesuada Fames Limited,Eric Barnes,Gold,"63027 Plateau Dr Ste 4, Bend, OR 97701-3855",Bend,West,Oregon,3/30/2015,TRUE,2/14/2015,Other Quarters,31,TRUE,Technology,006i0000001vx9sAAA,Malesuada Fames Limited vx9sAAA  MOL Standard Services,Services,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,97701,1372,1,2.00%,44.088694,-121.293479,1,2,$0K,0,0,700,$0.00 ,,,,,,,,
001i0000008rFfeAAE,Gravida Incorporated,Eric Barnes,Gold,"2200 Main St, Baker City, OR 97814-2657",Baker City,West,Oregon,4/9/2015,TRUE,4/11/2015,This Quarter,31,TRUE,Entertainment,006i0000001vxWzAAI,Gravida Incorporated vxWzAAI  MOL Standard Services,Services,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,97814,2016,1,4.00%,44.779217,-117.829325,1,3,$0K,0,0,700,$0.00 ,,,,,,,,
001i0000008rFdTAAU,Nulla Industries,Eric Barnes,Gold,"61123 Tapadera St, Bend, OR 97702-2672",Bend,West,Oregon,4/2/2015,TRUE,4/4/2015,This Quarter,31,TRUE,Technology,006i0000001vxUhAAI,Nulla Industries vxUhAAI  MOL Standard Services,Services,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,97702,44086,1,6.00%,44.019714,-121.310807,1,67,$0K,0,0,700,$0.00 ,,,,,,,,
001i0000008rFVMAA2,Ac Mattis Institute,Eric Barnes,Gold,"31115 W Crossroads Ln, Eugene, OR 97408-9220",Eugene,West,Oregon,3/20/2015,TRUE,3/22/2015,Other Quarters,31,TRUE,Manufacturing,006i0000001vxMfAAI,Ac Mattis Institute vxMfAAI  MOL Standard Services,Services,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,97408,5544,1,12.00%,44.189012,-123.125078,1,9,$0K,0,0,700,$0.00 ,,,,,,,,
001i0000008rFLyAAM,Aliquet Molestie Consulting,Eric Barnes,Gold,"1162-B Wind River Rd, Carson, WA 98610-3298",Carson,West,Washington,2/22/2015,TRUE,2/24/2015,Other Quarters,31,TRUE,Agriculture,006i0000001vxDNAAY,Aliquet Molestie Consulting vxDNAAY  MOL Standard Services,Services,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,98610,10458,1,17.00%,45.728863,-121.819919,1,18,$0K,0,0,700,$0.00 ,,,,,,,,
001i0000008rF5yAAE,Taco Grande,Eric Barnes,Gold,"8564 Greenwood Ave N, Seattle, WA 98103-3614",Seattle,West,Washington,1/28/2015,TRUE,1/2/2015,Other Quarters,31,TRUE,Technology,006i0000001vwxPAAQ,Taco Grande vwxPAAQ  MOL Standard Services,Services,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,98103,10920,1,22.00%,47.691849,-122.355017,1,20,$0K,0,0,700,$0.00 ,,,,,,,,
001i0000008rFotAAE,Quis Diam LLP,Eric Barnes,Gold,"3835 Corliss Ave N, Seattle, WA 98103-8448",Seattle,West,Washington,4/30/2015,TRUE,5/2/2015,This Quarter,31,TRUE,Healthcare,006i0000001vsssAAA,Quis Diam LLP vsssAAA  MOL Standard Services,Services,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,98103,4144,1,26.00%,47.654153,-122.331824,1,8,$0K,0,0,700,$0.00 ,,,,,,,,
001i0000008rFXIAA2,Euismod Est Arcu Corporation,Eric Barnes,Gold,"7752 Highway 42, Tenmile, OR 97481-9755",Tenmile,West,Oregon,3/25/2015,TRUE,3/27/2015,Other Quarters,31,TRUE,Retail,006i0000001vxOeAAI,Euismod Est Arcu Corporation vxOeAAI  MOL Standard Services,Services,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,97481,10878,1,26.00%,43.105412,-123.536629,1,21,$0K,0,0,700,$0.00 ,,,,,,,,
001i0000008rG4cAAE,Eros Institute,Eric Barnes,Gold,"711 SW Ankeny St, Portland, OR 97205-3703",Portland,West,Oregon,12/5/2014,TRUE,12/7/2014,Other Quarters,31,TRUE,Manufacturing,006i0000001vwl1AAA,Eros Institute vwl1AAA  MOL Standard Services,Services,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,97205,306600,1,27.00%,45.522687,-122.678146,1,600,$0K,0,0,700,$0.00 ,,,,,,,,
001i0000008rG6VAAU,Global Phone Networks(GPN),Fred Jenkins,Gold,"110 N Magnolia Ave, El Cajon, CA 92020",El Cajon,West,California,9/5/2013,TRUE,9/3/2013,Other Quarters,31,TRUE,Technology,006i0000001vujnAAA,Global Phone Networks(GPN) vujnAAA  MOL Standard Services,Services,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,92020,1162,1,17.00%,32.79574,-116.962457,1,2,$0K,0,0,700,$0.00 ,,,,,,,,
001i0000008rFTSAA2,Posuere Cubilia Curae; Consulting,Fred Jenkins,Gold,"545 Downtown Plz Ste 1115, Sacramento, CA 95814-3338",Sacramento,West,California,11/23/2014,TRUE,11/25/2014,Other Quarters,31,TRUE,Agriculture,006i0000001vwhqAAA,Posuere Cubilia Curae; Consulting vwhqAAA  MOL Standard Services,Services,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,95814,4312,1,23.00%,38.580321,-121.50156,1,8,$0K,0,0,700,$0.00 ,,,,,,,,
001i0000008rFazAAE,Sapien Gravida Non LLC,Jennifer Gonzales,Gold,"12542 W Fairview Ave, Boise, ID 83713-0026",Boise,West,Idaho,4/1/2015,TRUE,3/30/2015,This Quarter,31,TRUE,Healthcare,006i0000001vxSIAAY,Sapien Gravida Non LLC vxSIAAY  MOL Standard Services,Services,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,83713,58212,1,1.00%,43.620556,-116.338427,1,84,$0K,0,0,700,$0.00 ,,,,,,,,
001i0000008rFtRAAU,Ac Turpis Egestas Limited,Jennifer Gonzales,Gold,"157 2nd Ave, Twin Falls, ID 83301",Twin Falls,West,Idaho,1/29/2015,TRUE,1/29/2015,Other Quarters,31,TRUE,Transportation,006i0000001vx57AAA,Ac Turpis Egestas Limited vx57AAA  MOL Standard Services,Services,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,83301,46368,1,4.00%,42.55571,-114.472287,1,69,$0K,0,0,700,$0.00 ,,,,,,,,
001i0000008rFFiAAM,Mauris Integer Sem Institute,Jennifer Gonzales,Gold,"525 N Steelhead Way, Boise, ID 83704-8374",Boise,West,Idaho,3/29/2014,TRUE,3/31/2014,Other Quarters,31,TRUE,Utility,006i0000001vva9AAA,Mauris Integer Sem Institute vva9AAA  MOL Standard Services,Services,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,83704,1260,1,10.00%,43.609442,-116.290935,1,2,$0K,0,0,700,$0.00 ,,,,,,,,
001i0000008rEnoAAE,Libero Lacus Ltd,Jennifer Gonzales,Gold,"518 1st Ave, Hamilton, MT 59840",Hamilton,West,Montana,11/26/2013,TRUE,11/18/2013,Other Quarters,31,TRUE,Financial Services,006i0000001vv1CAAQ,Libero Lacus Ltd vv1CAAQ  MOL Standard Services,Services,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,59840,208824,1,12.00%,46.242458,-114.15469,1,339,$0K,0,0,700,$0.00 ,,,,,,,,
001i0000008rEHJAA2,Sed Eu Corporation,Jennifer Gonzales,Gold,"215 3rd St NW, Great Falls, MT 59404-4103",Great Falls,West,Montana,8/16/2014,TRUE,8/11/2014,Other Quarters,31,TRUE,Technology,006i0000001vw95AAA,Sed Eu Corporation vw95AAA  MOL Standard Services,Services,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,59404,1764,1,16.00%,47.510463,-111.316697,1,3,$0K,0,0,700,$0.00 ,,,,,,,,
001i0000008rFtRAAU,Ac Turpis Egestas Limited,Jennifer Gonzales,Gold,"157 2nd Ave, Twin Falls, ID 83301",Twin Falls,West,Idaho,12/30/2014,TRUE,12/28/2014,Other Quarters,31,TRUE,Transportation,006i0000001vwtfAAA,Ac Turpis Egestas Limited vwtfAAA  MOL Standard Services,Services,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,83301,65436,1,18.00%,42.55571,-114.472287,1,114,$0K,0,0,700,$0.00 ,,,,,,,,
001i0000008rG16AAE,Nullam Suscipit Est Industries,Jennifer Gonzales,Gold,"312 N 1st Ave, Sandpoint, ID 83864-1404",Sandpoint,West,Idaho,3/29/2014,TRUE,3/31/2014,Other Quarters,31,TRUE,Retail,006i0000001vvaBAAQ,Nullam Suscipit Est Industries vvaBAAQ  MOL Standard Services,Services,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,83864,6237,1,19.00%,48.275389,-116.547461,1,11,$0K,0,0,700,$0.00 ,,,,,,,,
001i0000008rFtRAAU,Ac Turpis Egestas Limited,Jennifer Gonzales,Gold,"157 2nd Ave, Twin Falls, ID 83301",Twin Falls,West,Idaho,4/3/2014,TRUE,4/2/2014,Other Quarters,31,TRUE,Transportation,006i0000001vvacAAA,Ac Turpis Egestas Limited vvacAAA  MOL Standard Services,Services,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,83301,6552,1,22.00%,42.55571,-114.472287,1,12,$0K,0,0,700,$0.00 ,,,,,,,,
001i0000008rFtRAAU,Ac Turpis Egestas Limited,Jennifer Gonzales,Gold,"157 2nd Ave, Twin Falls, ID 83301",Twin Falls,West,Idaho,11/15/2014,TRUE,11/7/2014,Other Quarters,31,TRUE,Transportation,006i0000001vwbWAAQ,Ac Turpis Egestas Limited vwbWAAQ  MOL Standard Services,Services,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,83301,135408,1,22.00%,42.55571,-114.472287,1,248,$0K,0,0,700,$0.00 ,,,,,,,,
001i0000008rFtRAAU,Ac Turpis Egestas Limited,Jennifer Gonzales,Gold,"157 2nd Ave, Twin Falls, ID 83301",Twin Falls,West,Idaho,6/1/2014,TRUE,5/25/2014,Other Quarters,31,TRUE,Transportation,006i0000001vvmfAAA,Ac Turpis Egestas Limited vvmfAAA  MOL Standard Services,Services,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,83301,4312,1,23.00%,42.55571,-114.472287,1,8,$0K,0,0,700,$0.00 ,,,,,,,,
001i0000008rF7UAAU,Sombra Corporation,Jennifer Gonzales,Gold,"1609 S 11th Ave, Bozeman, MT 59715-5466",Bozeman,West,Montana,10/1/2013,TRUE,9/29/2013,Other Quarters,31,TRUE,Financial Services,006i0000001vuqkAAA,Sombra Corporation vuqkAAA  MOL Standard Services,Services,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,59715,30240,1,28.00%,45.662776,-111.052116,1,60,$0K,0,0,700,$0.00 ,,,,,,,,
001i0000008rEhUAAU,Ante Ipsum Inc.,David Ward,Platinum,"300 W Main St, Louisville, KY 40202-2945",Louisville,Southeast,Kentucky,11/1/2014,TRUE,10/28/2014,Other Quarters,31,TRUE,Retail,006i0000001vwZ5AAI,Ante Ipsum Inc. vwZ5AAI  MOL Standard Services,Services,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,40202,497,1,29.00%,38.256221,-85.755085,1,1,$0K,0,0,700,$0.00 ,,,,,,,,
001i0000008rDHZAA2,Integer Aliquam LLC,Jason Stoltz,Platinum,"245 E Main St, Fredericksburg, TX 78624-4114",Fredericksburg,Southwest,Texas,12/27/2013,TRUE,12/29/2013,Other Quarters,31,TRUE,Agriculture,006i0000001vvCxAAI,Integer Aliquam LLC vvCxAAI  MOL Standard Services,Services,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,78624,2128,1,24.00%,30.27257,-98.869619,1,4,$0K,0,0,700,$0.00 ,,,,,,,,
001i0000008rFkEAAU,Ipsum Inc.,Keyur Cruz,Cloud,"4051 Chicago Dr SW, Grandville, MI 49418-1257",Grandville,Midwest,Michigan,4/28/2015,TRUE,4/21/2015,This Quarter,31,TRUE,Healthcare,006i0000001vxbUAAQ,Ipsum Inc. vxbUAAQ  MOL Standard Software,Software,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,49418,11136,1,13.00%,42.909417,-85.764763,1,16,$0K,16,0,800,$0.00 ,,,,,,,,
001i0000008rFnMAAU,Imperdiet PC,Eric Barnes,Cloud,"249 N Redwood Hwy, Cave Junction, OR 97523-9023",Cave Junction,West,Oregon,5/6/2015,TRUE,4/28/2015,This Quarter,31,TRUE,Healthcare,006i0000001vxebAAA,Imperdiet PC vxebAAA  MOL Standard Software,Software,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,97523,55040,1,20.00%,42.170824,-123.645411,1,86,$0K,86,0,800,$0.00 ,,,,,,,,
001i0000008rFnMAAU,Imperdiet PC,Eric Barnes,Cloud,"249 N Redwood Hwy, Cave Junction, OR 97523-9023",Cave Junction,West,Oregon,1/1/2015,TRUE,1/29/2014,Other Quarters,31,TRUE,Healthcare,006i0000001vvJIAAY,Imperdiet PC vvJIAAY  MOL Standard Software,Software,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,97523,102240,1,29.00%,42.170824,-123.645411,1,180,$0K,180,0,800,$0.00 ,,,,,,,,
001i0000008rFaaAAE,Consectetuer Adipiscing Elit Corporation,Deepak Ramirez,Gold,"3558 Farnam St, Omaha, NE 68131-3304",Omaha,Midwest,Nebraska,3/1/2014,TRUE,2/26/2014,Other Quarters,31,TRUE,Recreation,006i0000001vvOYAAY,Consectetuer Adipiscing Elit Corporation vvOYAAY  MOL Standard Software,Software,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,68131,2376,1,1.00%,41.257934,-95.965892,1,3,$0K,3,0,800,$0.00 ,,,,,,,,
001i0000008rE3QAAU,Fermentum Metus Consulting,Deepak Ramirez,Gold,"2011 S 1st St, Milwaukee, WI 53207-1101",Milwaukee,Midwest,Wisconsin,6/30/2014,TRUE,6/22/2014,Other Quarters,31,TRUE,Technology,006i0000001vvvMAAQ,Fermentum Metus Consulting vvvMAAQ  MOL Standard Software,Software,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,53207,792,1,1.00%,43.007708,-87.9115,1,1,$0K,1,0,800,$0.00 ,,,,,,,,
001i0000008rFmFAAU,Felis Associates,Deepak Ramirez,Gold,"18 E 21st St, Kearney, NE 68847-5402",Kearney,Midwest,Nebraska,5/5/2015,TRUE,4/27/2015,This Quarter,31,TRUE,Real Estate,006i0000001vxdYAAQ,Felis Associates vxdYAAQ  MOL Standard Software,Software,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,68847,10088,1,3.00%,40.696755,-99.080882,1,13,$0K,13,0,800,$0.00 ,,,,,,,,
001i0000008rENyAAM,Tellus Justo Inc.,Deepak Ramirez,Gold,"3036 Minnehaha Ave, Minneapolis, MN 55406-1932",Minneapolis,Midwest,Minnesota,9/3/2014,TRUE,9/1/2014,Other Quarters,31,TRUE,Technology,006i0000001vwFgAAI,Tellus Justo Inc. vwFgAAI  MOL Standard Software,Software,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,55406,87232,1,6.00%,44.947144,-93.23387,1,116,$0K,116,0,800,$0.00 ,,,,,,,,
001i0000008rEsxAAE,Nec Ligula Consectetuer Foundation,Deepak Ramirez,Gold,"1630 P St, Lincoln, NE 68508-1644",Lincoln,Midwest,Nebraska,7/3/2014,TRUE,7/1/2014,Other Quarters,31,TRUE,Raw Materials,006i0000001vvzrAAA,Nec Ligula Consectetuer Foundation vvzrAAA  MOL Standard Software,Software,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,68508,76544,1,8.00%,40.815097,-96.69732,1,104,$0K,104,0,800,$0.00 ,,,,,,,,
001i0000008rEDoAAM,Tempor Bibendum Donec Institute,Deepak Ramirez,Gold,"876 Jupiter Dr, Madison, WI 53718-2962",Madison,Midwest,Wisconsin,7/29/2014,TRUE,7/28/2014,Other Quarters,31,TRUE,Manufacturing,006i0000001vw5jAAA,Tempor Bibendum Donec Institute vw5jAAA  MOL Standard Software,Software,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,53718,4368,1,9.00%,43.085369,-89.279886,1,6,$0K,6,0,800,$0.00 ,,,,,,,,
001i0000008rEjnAAE,Nunc Id Enim Associates,Deepak Ramirez,Gold,"123 A St, Mc Gregor, IA 52157-7702",Mc Gregor,Midwest,Iowa,10/29/2014,TRUE,10/27/2014,Other Quarters,31,TRUE,Healthcare,006i0000001vwYWAAY,Nunc Id Enim Associates vwYWAAY  MOL Standard Software,Software,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,52157,1440,1,10.00%,43.02452,-91.174843,1,2,$0K,2,0,800,$0.00 ,,,,,,,,
001i0000008rExFAAU,Lorem Luctus Ut Corp.,Deepak Ramirez,Gold,"1411 Old West Main St, Red Wing, MN 55066-2162",Red Wing,Midwest,Minnesota,10/2/2013,TRUE,9/29/2013,Other Quarters,31,TRUE,Agriculture,006i0000001vusoAAA,Lorem Luctus Ut Corp. vusoAAA  MOL Standard Software,Software,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,55066,11392,1,11.00%,44.562818,-92.547307,1,16,$0K,16,0,800,$0.00 ,,,,,,,,
001i0000008rFaaAAE,Consectetuer Adipiscing Elit Corporation,Deepak Ramirez,Gold,"3558 Farnam St, Omaha, NE 68131-3304",Omaha,Midwest,Nebraska,11/12/2014,TRUE,11/7/2014,Other Quarters,31,TRUE,Recreation,006i0000001vwbqAAA,Consectetuer Adipiscing Elit Corporation vwbqAAA  MOL Standard Software,Software,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,68131,2136,1,11.00%,41.257934,-95.965892,1,3,$0K,3,0,800,$0.00 ,,,,,,,,
001i0000008rG1uAAE,Ut Dolor Industries,Deepak Ramirez,Gold,"1514 Walnut St, Des Moines, IA 50309-3420",Des Moines,Midwest,Iowa,4/21/2014,TRUE,4/20/2014,Other Quarters,31,TRUE,Manufacturing,006i0000001vveGAAQ,Ut Dolor Industries vveGAAQ  MOL Standard Software,Software,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,50309,1408,1,12.00%,41.583013,-93.637015,1,2,$0K,2,0,800,$0.00 ,,,,,,,,
001i0000008rG15AAE,Ac Mi Eleifend LLC,Deepak Ramirez,Gold,"32 3rd St NE, Minot, ND 58703-3108",Minot,Midwest,North Dakota,9/30/2014,TRUE,9/23/2014,Other Quarters,31,TRUE,Telecommunication,006i0000001vwMRAAY,Ac Mi Eleifend LLC vwMRAAY  MOL Standard Software,Software,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,58703,11560,1,15.00%,48.237588,-101.288237,1,17,$0K,17,0,800,$0.00 ,,,,,,,,
001i0000008rEjnAAE,Nunc Id Enim Associates,Deepak Ramirez,Gold,"123 A St, Mc Gregor, IA 52157-7702",Mc Gregor,Midwest,Iowa,6/25/2014,TRUE,6/17/2014,Other Quarters,31,TRUE,Healthcare,006i0000001vvtRAAQ,Nunc Id Enim Associates vvtRAAQ  MOL Standard Software,Software,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,52157,41664,1,16.00%,43.02452,-91.174843,1,62,$0K,62,0,800,$0.00 ,,,,,,,,
001i0000008rG00AAE,Sed Id Risus Limited,Deepak Ramirez,Gold,"302 SW Maple St, Ankeny, IA 50023-2915",Ankeny,Midwest,Iowa,11/5/2014,TRUE,10/28/2014,Other Quarters,31,TRUE,Services,006i0000001vwZCAAY,Sed Id Risus Limited vwZCAAY  MOL Standard Software,Software,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,50023,58432,1,17.00%,41.729437,-93.60883,1,88,$0K,88,0,800,$0.00 ,,,,,,,,
001i0000008rF3cAAE,Quam Elementum Corp.,Deepak Ramirez,Gold,"612 Washington St, Wausau, WI 54403-5439",Wausau,Midwest,Wisconsin,8/12/2014,TRUE,8/12/2014,Other Quarters,31,TRUE,Entertainment,006i0000001vw9QAAQ,Quam Elementum Corp. vw9QAAQ  MOL Standard Software,Software,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,54403,89216,1,18.00%,44.958888,-89.622825,1,136,$0K,136,0,800,$0.00 ,,,,,,,,
001i0000008rEzWAAU,Nunc Ullamcorper Eu Incorporated,Deepak Ramirez,Gold,"120 E 3rd St, Grand Island, NE 68801-5910",Grand Island,Midwest,Nebraska,12/27/2014,TRUE,12/22/2014,Other Quarters,31,TRUE,Telecommunication,006i0000001vwquAAA,Nunc Ullamcorper Eu Incorporated vwquAAA  MOL Standard Software,Software,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,68801,7216,1,18.00%,40.926008,-98.3396,1,11,$0K,11,0,800,$0.00 ,,,,,,,,
001i0000008rFI5AAM,Accumsan Inc.,Deepak Ramirez,Gold,"200 Dousman St, Green Bay, WI 54303-2712",Green Bay,Midwest,Wisconsin,9/30/2014,TRUE,9/28/2014,Other Quarters,31,TRUE,Telecommunication,006i0000001vwQ4AAI,Accumsan Inc. vwQ4AAI  MOL Standard Software,Software,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,54303,90072,1,19.00%,44.519606,-88.0176,1,139,$0K,139,0,800,$0.00 ,,,,,,,,
001i0000008rGDGAA2,Pede Nec Ante Associates,Deepak Ramirez,Gold,"308 E Superior St, Duluth, MN 55802-2120",Duluth,Midwest,Minnesota,6/4/2014,TRUE,6/1/2014,Other Quarters,31,TRUE,Government,006i0000001vvoKAAQ,Pede Nec Ante Associates vvoKAAQ  MOL Standard Software,Software,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,55802,2272,1,29.00%,46.789887,-92.093857,1,4,$0K,4,0,800,$0.00 ,,,,,,,,
001i0000008rGDdAAM,Aliquet Libero Industries,Deepak Ramirez,Gold,"2001 Atwood Ave, Madison, WI 53704-5324",Madison,Midwest,Wisconsin,2/9/2015,TRUE,2/9/2015,Other Quarters,31,TRUE,Retail,006i0000001vx8UAAQ,Aliquet Libero Industries vx8UAAQ  MOL Standard Software,Software,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,53704,109760,1,30.00%,43.091775,-89.355005,1,196,$0K,196,0,800,$0.00 ,,,,,,,,
001i0000008rG6mAAE,Blandit Nam LLC,Deepak Ramirez,Gold,"613 S 2nd St, Milwaukee, WI 53204-1616",Milwaukee,Midwest,Wisconsin,7/23/2014,TRUE,7/15/2014,Other Quarters,31,TRUE,Technology,006i0000001vw34AAA,Blandit Nam LLC vw34AAA  MOL Standard Software,Software,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,53204,7280,1,30.00%,43.024897,-87.913026,1,13,$0K,13,0,800,$0.00 ,,,,,,,,
001i0000008rG2lAAE,Magna LLP,Dennis Watson,Gold,"5632 E Washington St, Indianapolis, IN 46219-6428",Indianapolis,Midwest,Indiana,3/8/2015,TRUE,3/7/2015,Other Quarters,31,TRUE,Transportation,006i0000001vxG9AAI,Magna LLP vxG9AAI  MOL Standard Software,Software,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,46219,2328,1,3.00%,39.770965,-86.070918,1,3,$0K,3,0,800,$0.00 ,,,,,,,,
001i0000008rF1RAAU,Mauris Molestie Institute,Dennis Watson,Gold,"13 S Baldwin St, Bargersville, IN 46106-9089",Bargersville,Midwest,Indiana,2/2/2014,TRUE,1/25/2014,Other Quarters,31,TRUE,Agriculture,006i0000001vvHgAAI,Mauris Molestie Institute vvHgAAI  MOL Standard Software,Software,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,46106,2256,1,6.00%,39.520959,-86.167006,1,3,$0K,3,0,800,$0.00 ,,,,,,,,
001i0000008rFvSAAU,Malesuada Fringilla Corporation,Dennis Watson,Gold,"2108 Union St, Columbus, IN 47201-4244",Columbus,Midwest,Indiana,9/6/2014,TRUE,8/30/2014,Other Quarters,31,TRUE,Technology,006i0000001vwEiAAI,Malesuada Fringilla Corporation vwEiAAI  MOL Standard Software,Software,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,47201,20304,1,6.00%,39.219342,-85.913009,1,27,$0K,27,0,800,$0.00 ,,,,,,,,
001i0000008rF1RAAU,Mauris Molestie Institute,Dennis Watson,Gold,"13 S Baldwin St, Bargersville, IN 46106-9089",Bargersville,Midwest,Indiana,12/28/2014,TRUE,12/27/2014,Other Quarters,31,TRUE,Agriculture,006i0000001vwspAAA,Mauris Molestie Institute vwspAAA  MOL Standard Software,Software,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,46106,1488,1,7.00%,39.520959,-86.167006,1,2,$0K,2,0,800,$0.00 ,,,,,,,,
001i0000008rEuLAAU,Ante Vivamus Institute,Dennis Watson,Gold,"719 Virginia Ave #105, Indianapolis, IN 46203-1793",Indianapolis,Midwest,Indiana,12/23/2013,TRUE,12/17/2013,Other Quarters,31,TRUE,Technology,006i0000001vv7AAAQ,Ante Vivamus Institute vv7AAAQ  MOL Standard Software,Software,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,46203,12816,1,11.00%,39.757158,-86.145702,1,18,$0K,18,0,800,$0.00 ,,,,,,,,
001i0000008rG2lAAE,Magna LLP,Dennis Watson,Gold,"5632 E Washington St, Indianapolis, IN 46219-6428",Indianapolis,Midwest,Indiana,11/4/2014,TRUE,11/4/2014,Other Quarters,31,TRUE,Transportation,006i0000001vwaqAAA,Magna LLP vwaqAAA  MOL Standard Software,Software,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,46219,42008,1,11.00%,39.770965,-86.070918,1,59,$0K,59,0,800,$0.00 ,,,,,,,,
001i0000008rDJkAAM,Euismod Urna Incorporated,Dennis Watson,Gold,"167 Front St, Marietta, OH 45750-3125",Marietta,Midwest,Ohio,1/15/2014,TRUE,1/7/2014,Other Quarters,31,TRUE,Manufacturing,006i0000001vvF8AAI,Euismod Urna Incorporated vvF8AAI  MOL Standard Software,Software,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,45750,8448,1,12.00%,39.411856,-81.453636,1,12,$0K,12,0,800,$0.00 ,,,,,,,,
001i0000008rFa4AAE,Dolor Sit Amet Institute,Dennis Watson,Gold,"215 N 4th St, Columbus, OH 43215-2510",Columbus,Midwest,Ohio,12/6/2013,TRUE,12/1/2013,Other Quarters,31,TRUE,Technology,006i0000001vv3pAAA,Dolor Sit Amet Institute vv3pAAA  MOL Standard Software,Software,0,MOL Standard,0,Closed Lost,5/30/2015,FALSE,43215,1408,1,12.00%,39.96727,-82.997612,1,2,$0K,2,0,800,$0.00 ,,,,,,,,
